,hhld_id,drvr_cnt,veh_cnt,min_age,hoh_age,max_age,avg_age,min_mon_lic,hoh_mon_lic,max_mon_lic,avg_mon_lic,cnt_yth,cnt_female,cnt_male,cnt_married,cnt_single,hoh_married,cnt_auto,cnt_mtrcyc,avg_majr_viol,cnt_majr_viol,cnt_minr_viol,avg_minr_viol,cnt_lic_susp,curnt_insurer,time_w_carr,inforce_ind,prior_bi,fire_ind,homeowner_ind,veh_lien_cnt,veh_lease_cnt,veh_own_cnt,monthly_pay_ind,veh_w_coll_cnt,veh_w_comp_cnt,veh_w_ers_cnt,curnt_bi_low,curnt_bi_upp,credit_score,zipcode,premium,loss_amount,loss_ratio,fault_claims,not_at_fault_claims,future_clm_ind
7047,7048,3,3,21.199,55.254,55.366,43.94,62.392,471.049,472.389,335.276,0,2,1,2,1,True,3,0,0.0,0,0,0.0,0,PROGRESSIVE,5.0,1,25000.0,0,1,,0,1,0,3,3,0,25,25,850.0,55402,356.8,0.0,0.0,0.0,0.0,0
7048,7049,2,3,25.096,43.875,43.875,34.485,109.152,334.494,334.494,221.823,0,0,2,0,2,False,3,0,0.0,0,0,0.0,0,GEICO,1.0,1,25000.0,0,0,,0,0,0,3,3,0,100,100,722.055,43446,356.8,0.0,0.0,0.0,0.0,0
7049,7050,1,1,60.139,60.139,60.139,60.139,529.672,529.672,529.672,529.672,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,0,0,1,1,1,25,25,759.569,85767,133.6,0.0,0.0,0.0,0.0,0
7050,7051,1,1,40.444,40.444,40.444,40.444,293.323,293.323,293.323,293.323,0,0,1,1,0,True,1,0,0.0,0,0,0.0,0,PROGRESSIVE,3.5,1,250000.0,0,0,,0,0,0,1,1,1,50,50,782.598,79528,133.6,0.0,0.0,0.0,0.0,0
7051,7052,2,3,36.305,54.586,54.586,45.445,243.655,463.028,463.028,353.341,0,1,1,1,1,True,3,0,0.0,0,0,0.0,0,OTHER,5.0,1,25000.0,0,1,,0,0,0,2,2,0,25,25,550.735,57609,384.0,505.658,1.317,0.0,0.0,1
7052,7053,1,3,52.398,52.398,52.398,52.398,436.772,436.772,436.772,436.772,0,0,1,0,1,False,3,0,0.0,0,0,0.0,0,ALLSTATE,1.0,1,50000.0,0,0,,0,1,0,0,0,0,250,250,671.145,53793,260.0,0.0,0.0,0.0,0.0,0
7053,7054,1,1,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,1,0,1,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,0,0,1,1,1,25,25,538.14,83031,167.0,0.0,0.0,0.0,0.0,0
7054,7055,4,3,29.709,47.959,47.959,38.834,164.504,383.507,383.507,274.005,0,1,3,2,2,True,3,0,0.0,0,1,0.25,1,ALLSTATE,5.0,1,100000.0,1,1,,0,1,0,0,0,0,25,25,557.77,85923,234.0,0.0,0.0,0.0,0.0,0
7055,7056,1,1,47.452,47.452,47.452,47.452,377.423,377.423,377.423,377.423,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,OTHER,5.0,1,100000.0,0,1,,0,1,1,1,1,1,100,100,403.603,16107,167.0,0.0,0.0,0.0,0.0,0
7056,7057,2,1,34.586,49.4,49.4,41.993,223.031,400.8,400.8,311.915,0,1,1,1,1,True,1,0,0.0,0,0,0.0,0,OTHER,1.5,1,100000.0,0,0,,0,0,0,1,1,1,25,25,789.75,21894,133.6,0.0,0.0,0.0,0.0,0
7057,7058,1,2,62.535,62.535,62.535,62.535,558.423,558.423,558.423,558.423,0,0,1,0,1,False,2,0,0.0,0,0,0.0,0,PROGRESSIVE,4.5,1,25000.0,0,1,,0,0,0,0,0,0,25,25,649.866,45689,180.0,0.0,0.0,0.0,0.0,0
7058,7059,2,3,38.028,71.254,71.254,54.641,264.332,663.045,663.045,463.688,0,1,1,1,1,True,3,0,0.0,0,0,0.0,0,LIBERTY MUTUAL,5.0,1,25000.0,0,0,,0,3,0,2,2,0,50,50,,13765,384.0,0.0,0.0,1.0,0.0,0
7059,7060,1,1,35.415,35.415,35.415,35.415,232.981,232.981,232.981,232.981,0,1,0,0,1,False,1,0,0.0,0,2,2.0,0,MISSING,,0,,0,0,,0,0,1,0,0,1,250,250,812.152,91015,84.0,0.0,0.0,0.0,0.0,0
7060,7061,2,1,22.679,53.046,53.046,37.863,80.147,444.558,444.558,262.352,0,1,1,2,0,True,1,0,0.0,0,0,0.0,0,ALLSTATE,5.0,1,100000.0,0,0,,0,1,0,0,0,1,25,25,788.77,39663,84.0,0.0,0.0,0.0,0.0,0
7061,7062,1,1,45.247,45.247,45.247,45.247,350.965,350.965,350.965,350.965,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,GEICO,5.0,1,50000.0,0,1,,1,0,0,1,1,1,50,50,722.052,51365,133.6,0.0,0.0,0.0,0.0,0
7062,7063,1,2,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,1,0,1,0,1,False,2,0,0.0,0,0,0.0,0,GEICO,5.0,1,25000.0,0,0,,0,1,0,0,0,0,50,50,734.729,66869,144.0,0.0,0.0,0.0,0.0,0
7063,7064,1,1,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,1,0,1,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,1,1,1,1,1,25,25,656.957,52758,167.0,0.0,0.0,0.0,0.0,0
7064,7065,1,1,46.323,46.323,46.323,46.323,363.878,363.878,363.878,363.878,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,OTHER,3.5,1,50000.0,0,1,,0,1,1,0,0,0,25,25,730.939,54018,80.0,0.0,0.0,0.0,0.0,0
7065,7066,2,2,34.785,65.577,65.577,50.181,225.418,594.926,594.926,410.172,0,0,2,2,0,True,2,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,1,1,2,2,1,50,50,727.534,22476,247.2,0.0,0.0,0.0,0.0,0
7066,7067,1,1,39.289,39.289,39.289,39.289,279.474,279.474,279.474,279.474,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,1,1,,0,0,0,1,1,1,25,25,483.308,11234,150.3,0.0,0.0,0.0,0.0,0
7067,7068,2,2,20.002,37.386,37.386,28.694,0.0,256.636,256.636,128.318,0,0,2,2,0,True,2,0,0.0,0,0,0.0,0,GEICO,5.0,1,100000.0,0,0,,0,1,0,1,1,1,25,25,806.652,88728,197.6,0.0,0.0,0.0,0.0,0
7068,7069,1,1,54.859,54.859,54.859,54.859,466.313,466.313,466.313,466.313,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,AMERICAN FAMILY,1.5,1,50000.0,0,0,,0,0,1,1,1,1,50,50,624.807,83569,167.0,0.0,0.0,0.0,0.0,0
7069,7070,1,1,51.103,51.103,51.103,51.103,421.241,421.241,421.241,421.241,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,OTHER,5.0,1,100000.0,0,0,,0,1,0,0,0,0,25,25,515.366,91015,100.0,0.0,0.0,0.0,0.0,0
7070,7071,1,1,58.121,58.121,58.121,58.121,505.454,505.454,505.454,505.454,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,GEICO,5.0,1,25000.0,1,0,,0,1,0,1,1,1,25,25,504.812,24811,150.3,663.327,4.413,0.0,0.0,1
7071,7072,1,1,31.913,31.913,31.913,31.913,190.959,190.959,190.959,190.959,0,0,1,0,1,False,1,0,0.0,0,1,1.0,0,MISSING,,0,,0,1,,0,0,0,1,1,1,100,100,525.81,59814,167.0,0.0,0.0,0.0,1.0,0
7072,7073,2,1,16.0,45.592,45.592,30.796,0.0,355.105,355.105,177.553,1,2,0,2,0,True,1,0,0.0,0,0,0.0,0,FARMERS,3.0,1,250000.0,0,1,,0,0,1,1,1,1,100,100,850.0,64123,133.6,0.0,0.0,0.0,0.0,0
7073,7074,2,3,25.159,45.16,45.16,35.16,109.911,349.925,349.925,229.918,0,1,1,2,0,True,3,0,0.0,0,1,0.5,0,FARMERS,1.0,1,50000.0,0,1,,0,2,1,1,1,0,250,250,597.499,44475,322.0,0.0,0.0,0.0,0.0,0
7074,7075,1,1,60.428,60.428,60.428,60.428,533.138,533.138,533.138,533.138,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,ALLSTATE,2.5,1,50000.0,1,0,,0,0,0,0,0,1,100,100,,64123,94.5,0.0,0.0,0.0,0.0,0
7075,7076,4,4,29.75,51.924,51.924,46.38,165.004,431.086,431.086,364.566,0,0,4,2,2,True,4,0,0.0,0,0,0.0,0,LIBERTY MUTUAL,1.0,1,100000.0,0,1,,0,2,1,0,1,1,100,100,559.644,51467,357.0,0.0,0.0,0.0,0.0,0
7076,7077,2,1,28.11,49.29,49.29,38.7,145.323,399.481,399.481,272.402,0,1,1,2,0,True,1,0,0.0,0,0,0.0,0,GEICO,5.0,1,50000.0,1,1,,0,0,0,1,1,1,100,100,818.06,52666,120.24,0.0,0.0,0.0,0.0,0
7077,7078,1,1,33.173,33.173,33.173,33.173,206.081,206.081,206.081,206.081,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,1,0,,0,0,1,1,1,1,25,25,453.358,91804,150.3,0.0,0.0,0.0,0.0,0
7078,7079,2,2,35.192,49.071,49.071,42.132,230.306,396.853,396.853,313.58,0,1,1,2,0,True,2,0,0.0,0,1,0.5,0,ALLSTATE,0.5,1,100000.0,0,0,,0,2,0,1,1,1,25,25,708.738,58574,197.6,0.0,0.0,0.0,0.0,0
7079,7080,1,1,50.89,50.89,50.89,50.89,418.674,418.674,418.674,418.674,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,ALLSTATE,5.0,1,25000.0,1,0,,0,1,0,1,1,1,25,25,753.787,58574,120.24,0.0,0.0,0.0,0.0,0
7080,7081,2,1,25.098,43.224,43.224,34.161,109.174,326.691,326.691,217.933,0,1,1,1,1,True,1,0,0.0,0,0,0.0,0,MISSING,,0,,1,1,,0,0,0,1,1,1,100,100,784.627,97231,120.24,0.0,0.0,0.0,0.0,0
7081,7082,1,1,81.062,81.062,81.062,81.062,780.744,780.744,780.744,780.744,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,GEICO,5.0,1,50000.0,1,0,,0,1,0,1,1,1,100,100,561.1,36529,150.3,0.0,0.0,0.0,0.0,0
7082,7083,1,1,44.638,44.638,44.638,44.638,343.651,343.651,343.651,343.651,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,PROGRESSIVE,5.0,1,250000.0,1,1,,0,0,1,1,1,1,100,100,671.164,64123,150.3,0.0,0.0,0.0,0.0,0
7083,7084,1,2,37.091,37.091,37.091,37.091,253.09,253.09,253.09,253.09,0,0,1,0,1,False,2,0,0.0,0,1,1.0,0,MISSING,,0,,0,1,,0,1,0,1,1,1,25,25,541.302,99697,247.0,0.0,0.0,0.0,0.0,0
7084,7085,1,1,36.408,36.408,36.408,36.408,244.901,244.901,244.901,244.901,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,AMERICAN FAMILY,5.0,1,100000.0,0,0,,0,0,0,1,1,1,100,100,,36529,167.0,0.0,0.0,0.0,0.0,0
7085,7086,1,1,44.354,44.354,44.354,44.354,340.242,340.242,340.242,340.242,0,0,1,1,0,True,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,0,1,1,1,1,25,25,723.233,41568,133.6,0.0,0.0,0.0,0.0,0
7086,7087,2,2,38.034,48.311,48.311,43.173,264.406,387.735,387.735,326.07,0,2,0,1,1,True,2,0,0.0,0,2,1.0,0,MISSING,,0,,1,0,,0,1,1,1,1,1,100,100,563.971,57609,222.3,0.0,0.0,0.0,1.0,0
7087,7088,1,1,50.807,50.807,50.807,50.807,417.688,417.688,417.688,417.688,0,0,1,0,1,False,1,0,0.0,0,1,1.0,0,MISSING,,0,,0,1,,0,0,0,1,1,1,50,50,644.805,80696,167.0,0.0,0.0,0.0,0.0,0
7088,7089,2,1,33.002,43.722,43.722,38.362,204.028,332.66,332.66,268.344,0,1,1,0,2,False,1,0,0.0,0,0,0.0,0,PROGRESSIVE,4.0,1,100000.0,0,0,,0,0,0,0,0,0,25,25,587.684,12124,100.0,0.0,0.0,0.0,0.0,0
7089,7090,3,2,16.066,49.335,62.278,42.56,0.789,400.023,555.338,318.717,1,2,1,2,1,True,2,0,0.0,0,0,0.0,0,OTHER,5.0,1,100000.0,1,1,,1,0,1,1,1,1,50,50,812.697,32997,177.84,0.0,0.0,0.0,0.0,0
7090,7091,1,1,55.987,55.987,55.987,55.987,479.842,479.842,479.842,479.842,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,OTHER,5.0,1,50000.0,1,0,,0,1,1,1,1,1,25,25,641.499,21894,150.3,0.0,0.0,0.0,0.0,0
7091,7092,2,2,35.654,63.945,63.945,49.8,235.85,575.346,575.346,405.598,0,1,1,1,1,True,2,0,0.0,0,0,0.0,0,MISSING,,0,,1,1,,0,1,0,1,1,1,250,250,776.769,45689,177.84,0.0,0.0,0.0,0.0,0
7092,7093,2,2,16.0,44.535,44.535,30.268,0.0,342.422,342.422,171.211,1,0,2,2,0,True,0,2,0.0,0,0,0.0,0,PROGRESSIVE,5.0,1,100000.0,1,1,,0,2,0,2,2,1,25,25,832.849,71585,222.48,0.0,0.0,0.0,0.0,0
7093,7094,1,1,37.972,37.972,37.972,37.972,263.666,263.666,263.666,263.666,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,1,0,1,1,1,25,25,692.613,12124,167.0,0.0,0.0,0.0,1.0,0
7094,7095,1,1,32.085,32.085,32.085,32.085,193.021,193.021,193.021,193.021,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,1,1,1,1,1,100,100,647.581,14052,167.0,0.0,0.0,0.0,0.0,0
7095,7096,2,2,48.507,67.175,67.175,57.841,390.08,614.097,614.097,502.089,0,1,1,2,0,True,2,0,0.0,0,0,0.0,0,MISSING,,0,,1,0,,0,1,1,2,2,1,25,25,551.09,66869,278.1,0.0,0.0,0.0,0.0,0
7096,7097,2,2,22.555,71.386,71.386,46.971,78.665,664.63,664.63,371.647,0,2,0,1,1,True,2,0,0.0,0,2,1.0,0,MISSING,,0,,0,0,,0,0,1,1,1,1,50,50,594.489,52495,247.0,0.0,0.0,0.0,0.0,0
7097,7098,1,1,40.362,40.362,40.362,40.362,292.34,292.34,292.34,292.34,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,0,1,1,1,1,50,50,682.618,74670,167.0,0.0,0.0,0.0,0.0,0
7098,7099,2,1,30.945,74.536,74.536,52.741,179.345,702.43,702.43,440.887,0,2,0,0,2,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,0,0,0,0,0,25,25,728.595,32997,80.0,0.0,0.0,0.0,0.0,0
7099,7100,1,1,79.917,79.917,79.917,79.917,767.006,767.006,767.006,767.006,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,PROGRESSIVE,3.0,1,100000.0,0,1,,0,0,0,1,1,1,50,50,692.864,69015,167.0,0.0,0.0,0.0,0.0,0
7100,7101,1,1,39.776,39.776,39.776,39.776,285.308,285.308,285.308,285.308,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,ALLSTATE,5.0,1,100000.0,1,0,,0,1,0,1,1,1,50,50,599.058,88728,150.3,0.0,0.0,0.0,0.0,0
7101,7102,2,1,43.489,61.372,61.372,52.43,329.865,544.466,544.466,437.166,0,1,1,2,0,True,1,0,0.0,0,0,0.0,1,MISSING,,0,,0,1,,0,1,0,1,0,1,25,25,601.121,25545,155.0,0.0,0.0,0.0,0.0,0
7102,7103,1,1,53.536,53.536,53.536,53.536,450.435,450.435,450.435,450.435,0,0,1,1,0,True,1,0,0.0,0,0,0.0,0,PROGRESSIVE,5.0,1,25000.0,0,0,,0,0,0,1,1,1,25,25,686.15,59004,167.0,0.0,0.0,0.0,0.0,0
7103,7104,1,1,68.863,68.863,68.863,68.863,634.36,634.36,634.36,634.36,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,FARMERS,2.0,1,25000.0,0,0,,0,1,0,0,0,1,25,25,,78567,105.0,0.0,0.0,0.0,0.0,0
7104,7105,1,1,22.675,22.675,22.675,22.675,80.105,80.105,80.105,80.105,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,PROGRESSIVE,4.0,1,50000.0,0,0,,0,0,0,1,1,1,25,25,,41568,167.0,0.0,0.0,0.0,0.0,0
7105,7106,1,2,48.045,48.045,48.045,48.045,384.535,384.535,384.535,384.535,0,0,1,0,1,False,2,0,0.0,0,0,0.0,0,OTHER,5.0,1,50000.0,0,0,,0,2,0,1,1,1,25,25,594.007,78567,247.0,0.0,0.0,0.0,0.0,0
7106,7107,1,4,37.806,37.806,37.806,37.806,261.678,261.678,261.678,261.678,0,1,0,0,1,False,4,0,0.0,0,0,0.0,0,MISSING,,0,,1,1,,0,4,0,3,3,3,50,50,594.08,59792,486.9,0.0,0.0,0.0,0.0,0
7107,7108,1,1,70.197,70.197,70.197,70.197,650.363,650.363,650.363,650.363,0,0,1,1,0,True,1,0,0.0,0,1,1.0,0,MISSING,,0,,0,0,,0,0,1,1,1,1,25,25,492.294,81525,167.0,0.0,0.0,0.0,0.0,0
7108,7109,1,1,51.741,51.741,51.741,51.741,428.891,428.891,428.891,428.891,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,1,0,,0,0,0,1,1,1,25,25,777.956,65789,120.24,0.0,0.0,0.0,0.0,0
7109,7110,4,4,20.258,36.94,51.37,32.207,51.098,251.282,424.436,194.479,0,2,2,0,4,False,4,0,0.0,0,1,0.25,0,MISSING,,0,,0,1,,0,1,0,2,2,2,250,250,,16107,474.0,0.0,0.0,0.0,0.0,0
7110,7111,2,1,25.256,49.956,49.956,37.606,111.067,407.475,407.475,259.271,0,1,1,2,0,True,1,0,0.0,0,0,0.0,0,GEICO,1.0,1,25000.0,0,0,,0,0,1,1,1,1,50,50,619.828,57650,167.0,0.0,0.0,0.0,0.0,0
7111,7112,3,3,19.775,50.221,51.368,40.455,45.301,410.655,424.413,293.457,0,1,2,2,1,True,3,0,0.0,0,0,0.0,0,OTHER,1.5,1,50000.0,0,1,,0,2,1,1,2,0,25,25,839.678,52074,267.2,0.0,0.0,0.0,0.0,0
7112,7113,2,1,27.696,53.187,53.187,40.442,140.353,446.245,446.245,293.299,0,0,2,2,0,True,1,0,0.0,0,0,0.0,0,FARMERS,5.0,1,50000.0,1,1,,0,0,0,1,1,1,50,50,752.563,53793,120.24,0.0,0.0,0.0,0.0,0
7113,7114,2,2,32.543,46.983,46.983,39.763,198.518,371.797,371.797,285.158,0,1,1,2,0,True,2,0,0.0,0,0,0.0,0,GEICO,0.5,1,50000.0,0,1,,0,1,1,1,1,1,50,50,513.073,91804,247.0,0.0,0.0,0.0,0.0,0
7114,7115,1,1,69.889,69.889,69.889,69.889,646.663,646.663,646.663,646.663,0,1,0,0,1,False,0,1,0.0,0,0,0.0,0,PROGRESSIVE,4.5,1,100000.0,1,0,,0,1,0,0,1,1,25,25,688.922,59004,105.3,0.0,0.0,0.0,0.0,0
7115,7116,1,1,47.14,47.14,47.14,47.14,373.677,373.677,373.677,373.677,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,OTHER,2.0,1,25000.0,0,1,,0,1,1,1,1,1,25,25,753.594,44924,133.6,0.0,0.0,0.0,0.0,0
7116,7117,1,2,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,1,1,0,0,1,False,0,2,0.0,0,0,0.0,0,PROGRESSIVE,0.0,1,25000.0,1,0,,0,0,1,2,2,2,25,25,739.536,73857,226.08,0.0,0.0,0.0,0.0,0
7117,7118,2,1,41.502,53.363,53.363,47.432,306.023,448.354,448.354,377.188,0,2,0,2,0,True,1,0,0.0,0,1,0.5,0,OTHER,5.0,1,100000.0,1,1,,0,0,0,1,0,1,25,25,639.82,87884,139.5,0.0,0.0,0.0,0.0,0
7118,7119,2,2,38.601,49.471,49.471,44.036,225.69,401.65,401.65,313.67,0,2,0,2,0,True,2,0,0.0,0,2,1.0,0,OTHER,1.0,1,250000.0,1,0,,0,2,1,2,2,2,50,50,627.015,43446,282.6,0.0,0.0,0.0,0.0,0
7119,7120,1,2,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,1,1,0,0,1,False,2,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,1,0,0,0,1,25,25,524.495,14052,185.0,0.0,0.0,0.0,0.0,0
7120,7121,1,1,50.861,50.861,50.861,50.861,418.331,418.331,418.331,418.331,0,0,1,0,1,False,1,0,0.0,0,0,0.0,1,OTHER,5.0,1,25000.0,0,0,,0,1,0,1,1,1,50,50,558.0,84411,167.0,0.0,0.0,0.0,0.0,0
7121,7122,2,2,50.935,53.133,53.133,52.034,419.218,445.595,445.595,432.406,0,1,1,1,1,True,1,1,0.0,0,0,0.0,0,ALLSTATE,1.0,1,25000.0,1,1,,0,1,0,1,0,0,250,250,737.328,91928,165.6,0.0,0.0,1.0,0.0,0
7122,7123,1,1,74.934,74.934,74.934,74.934,707.204,707.204,707.204,707.204,0,0,1,0,1,False,0,1,0.0,0,0,0.0,0,GEICO,2.0,1,250000.0,1,0,,0,1,0,0,0,0,25,25,590.733,83031,90.0,0.0,0.0,0.0,0.0,0
7123,7124,1,1,52.373,52.373,52.373,52.373,436.478,436.478,436.478,436.478,0,1,0,1,0,True,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,0,1,0,0,1,100,100,674.629,81525,105.0,0.0,0.0,0.0,0.0,0
7124,7125,1,1,53.599,53.599,53.599,53.599,384.16,317.135,317.135,317.135,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,PROGRESSIVE,0.0,1,100000.0,0,0,,0,1,0,1,1,1,250,250,709.409,91804,133.6,0.0,0.0,0.0,0.0,0
7125,7126,1,1,24.233,24.233,24.233,24.233,98.791,98.791,98.791,98.791,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,NATIONWIDE,1.5,1,25000.0,0,0,,0,0,0,1,1,1,50,50,788.744,14052,133.6,0.0,0.0,0.0,0.0,0
7126,7127,3,2,16.0,70.304,70.304,51.152,0.0,651.647,651.647,421.823,1,3,0,2,1,True,2,0,0.0,0,0,0.0,0,MISSING,,0,,1,1,,0,0,0,1,1,1,50,50,,46350,222.3,0.0,0.0,0.0,0.0,0
7127,7128,1,1,53.9,53.9,53.9,53.9,454.801,454.801,454.801,454.801,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,0,0,1,1,1,25,25,439.59,21894,167.0,0.0,0.0,0.0,1.0,0
7128,7129,1,1,56.675,56.675,56.675,56.675,488.097,488.097,488.097,488.097,0,1,0,0,1,False,1,0,0.0,0,1,1.0,0,GEICO,5.0,1,25000.0,0,0,,0,1,0,1,1,1,25,25,622.37,70095,167.0,0.0,0.0,0.0,0.0,0
7129,7130,2,2,30.907,48.479,48.479,39.693,178.883,389.743,389.743,284.313,0,1,1,2,0,True,2,0,0.0,0,1,0.5,0,GEICO,3.5,1,100000.0,1,1,,0,0,0,1,1,0,100,100,551.839,88728,217.8,0.0,0.0,0.0,0.0,0
7130,7131,1,1,53.1,53.1,53.1,53.1,445.198,445.198,445.198,445.198,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,OTHER,1.0,1,100000.0,1,0,,0,0,0,1,1,1,25,25,709.22,87035,120.24,0.0,0.0,0.0,0.0,0
7131,7132,2,1,32.784,60.255,60.255,46.519,201.405,467.017,467.017,334.211,0,1,1,2,0,True,1,0,0.0,0,0,0.0,0,ALLSTATE,5.0,1,25000.0,0,1,,0,0,0,1,1,1,25,25,850.0,77542,133.6,0.0,0.0,0.0,0.0,0
7132,7133,1,1,50.175,50.175,50.175,50.175,410.094,410.094,410.094,410.094,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,OTHER,5.0,1,250000.0,0,0,,0,1,1,1,1,1,50,50,690.303,32997,167.0,0.0,0.0,0.0,0.0,0
7133,7134,1,3,61.519,61.519,61.519,61.519,546.232,546.232,546.232,546.232,0,0,1,0,1,False,3,0,0.0,0,0,0.0,0,MISSING,,0,,1,0,,0,1,1,3,3,0,100,100,546.149,38912,401.4,0.0,0.0,0.0,0.0,0
7134,7135,2,3,47.965,58.46,58.46,53.213,383.581,509.525,509.525,446.553,0,1,1,0,2,False,3,0,0.0,0,1,0.5,0,OTHER,0.5,1,100000.0,1,1,,0,1,0,2,2,0,25,25,742.944,59004,276.48,0.0,0.0,0.0,0.0,0
7135,7136,1,1,57.715,57.715,57.715,57.715,500.575,500.575,500.575,500.575,0,0,1,1,0,True,1,0,0.0,0,0,0.0,0,NATIONWIDE,5.0,1,25000.0,0,0,,0,0,0,1,1,1,25,25,590.492,65789,167.0,0.0,0.0,1.0,0.0,0
7136,7137,1,3,37.412,37.412,37.412,37.412,256.938,256.938,256.938,256.938,0,0,1,0,1,False,3,0,0.0,0,1,1.0,0,LIBERTY MUTUAL,1.0,1,25000.0,1,0,,0,2,0,1,1,0,100,100,620.432,39663,289.8,0.0,0.0,1.0,0.0,0
7137,7138,1,1,46.345,46.345,46.345,46.345,364.145,364.145,364.145,364.145,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,1,0,1,1,1,50,50,656.79,30461,167.0,0.0,0.0,0.0,0.0,0
7138,7139,1,2,21.702,21.702,21.702,21.702,68.425,68.425,68.425,68.425,0,0,1,0,1,False,2,0,0.0,0,0,0.0,0,OTHER,3.5,1,250000.0,1,0,,0,0,0,1,1,1,25,25,697.173,91928,222.3,0.0,0.0,0.0,0.0,0
7139,7140,1,1,60.383,60.383,60.383,60.383,532.6,532.6,532.6,532.6,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,0,0,0,1,1,100,100,,15154,117.0,0.0,0.0,0.0,0.0,0
7140,7141,2,1,18.71,58.531,58.531,38.621,32.523,510.377,510.377,271.45,0,1,1,2,0,True,1,0,0.0,0,4,2.0,0,ALLSTATE,2.0,1,100000.0,0,0,,0,0,1,1,1,1,100,100,850.0,99697,133.6,0.0,0.0,1.0,0.0,0
7141,7142,1,2,28.908,28.908,28.908,28.908,154.894,154.894,154.894,154.894,0,0,1,1,0,True,2,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,1,0,2,1,1,250,250,606.592,28093,297.0,0.0,0.0,0.0,1.0,0
7142,7143,1,1,46.34,46.34,46.34,46.34,364.078,364.078,364.078,364.078,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,1,1,1,1,1,25,25,578.792,41568,167.0,0.0,0.0,0.0,0.0,0
7143,7144,2,3,57.712,74.334,74.334,66.023,500.544,700.012,700.012,600.278,0,0,2,2,0,True,3,0,0.0,0,0,0.0,0,PROGRESSIVE,0.0,1,100000.0,1,0,,0,1,0,1,1,0,25,25,667.7,73857,289.8,0.0,0.0,0.0,1.0,0
7144,7145,2,2,33.332,72.385,72.385,52.858,207.979,676.625,676.625,442.302,0,2,0,2,0,True,2,0,0.0,0,0,0.0,0,FARMERS,1.0,1,25000.0,0,0,,0,1,0,2,2,2,50,50,761.812,38537,251.2,0.0,0.0,0.0,1.0,0
7145,7146,2,2,28.432,48.386,48.386,38.409,149.184,388.629,388.629,268.907,0,2,0,2,0,True,2,0,0.0,0,0,0.0,0,PROGRESSIVE,1.5,1,250000.0,1,0,,0,1,1,2,2,2,25,25,624.971,52666,282.6,0.0,0.0,0.0,0.0,0
